-2.307404,0.004487,0.769206
-2.304902,0.036015,0.800734
-2.302401,-0.018249,0.746470
-2.299900,0.015802,0.780521
-2.297399,0.018943,0.783662
-2.294897,-0.005528,0.759190
-2.292396,0.004892,0.769611
-2.289895,-0.026446,0.738272
-2.287394,-0.026040,0.738678
-2.284892,0.002379,0.767097
-2.282391,0.016384,0.781102
-2.279890,0.058649,0.823368
-2.277389,-0.015128,0.749591
-2.274887,0.004249,0.768968
-2.272386,-0.001871,0.762847
-2.269885,-0.043849,0.720870
-2.267384,-0.009958,0.754761
-2.264882,-0.040711,0.724008
-2.262381,0.019063,0.783782
-2.259880,-0.020144,0.744574
-2.257379,0.002271,0.766989
-2.254877,-0.012352,0.752366
-2.252376,0.006885,0.771604
-2.249875,-0.013618,0.751101
-2.247374,0.011114,0.775833
-2.244872,0.016772,0.781490
-2.242371,0.038833,0.803551
-2.239870,-0.004404,0.760315
-2.237369,-0.048507,0.716212
-2.234867,-0.019045,0.745673
-2.232366,0.030728,0.795446
-2.229865,-0.024321,0.740398
-2.227364,0.021798,0.786517
-2.224862,0.002814,0.767532
-2.222361,0.032590,0.797309
-2.219860,-0.044481,0.720237
-2.217359,-0.004485,0.760234
-2.214857,-0.027399,0.737320
-2.212356,0.065965,0.830684
-2.209855,0.018719,0.783438
-2.207354,0.031281,0.795999
-2.204852,-0.024004,0.740715
-2.202351,-0.010630,0.754088
-2.199850,-0.006181,0.758538
-2.197349,0.024917,0.789635
-2.194847,-0.006303,0.758415
-2.192346,0.015914,0.780632
-2.189845,-0.046543,0.718175
-2.187344,-0.008027,0.756692
-2.184842,-0.018682,0.746036
-2.182341,-0.035774,0.728944
-2.179840,0.011523,0.776241
-2.177339,0.006397,0.771115
-2.174837,0.000759,0.765478
-2.172336,-0.030253,0.734465
-2.169835,0.025576,0.790295
-2.167334,0.007943,0.772662
-2.164832,-0.006784,0.757934
-2.162331,0.000519,0.765238
-2.159830,-0.005943,0.758775
-2.157329,-0.039702,0.725017
-2.154827,-0.006480,0.758239
-2.152326,-0.018859,0.745860
-2.149825,-0.022212,0.742506
-2.147324,-0.026232,0.738487
-2.144822,-0.012103,0.752615
-2.142321,-0.045428,0.719291
-2.139820,0.021873,0.786591
-2.137319,0.011797,0.776516
-2.134817,-0.000454,0.764264
-2.132316,-0.000789,0.763930
-2.129815,-0.018106,0.746613
-2.127314,0.023108,0.787826
-2.124812,-0.003022,0.761697
-2.122311,-0.016208,0.748510
-2.119810,0.030655,0.795373
-2.117309,-0.005099,0.759620
-2.114807,-0.013362,0.751357
-2.112306,-0.006664,0.758055
-2.109805,-0.019234,0.745484
-2.107304,-0.025409,0.739309
-2.104802,0.057300,0.822018
-2.102301,0.037553,0.802272
-2.099800,0.006976,0.771695
-2.097299,-0.028517,0.736202
-2.094797,-0.019632,0.745086
-2.092296,-0.004005,0.760714
-2.089795,0.017953,0.782671
-2.087294,-0.030215,0.734503
-2.084792,-0.052851,0.711868
-2.082291,-0.032871,0.731847
-2.079790,0.007565,0.772284
-2.077289,0.008877,0.773596
-2.074787,0.010246,0.774964
-2.072286,-0.002955,0.761763
-2.069785,0.004167,0.768885
-2.067284,-0.010801,0.753917
-2.064782,0.019554,0.784273
-2.062281,-0.030889,0.733830
-2.059780,0.010322,0.775040
-2.057279,-0.019252,0.745466
-2.054777,-0.007597,0.757122
-2.052276,0.012539,0.777258
-2.049775,0.023571,0.788289
-2.047274,-0.025353,0.739366
-2.044772,0.028597,0.793315
-2.042271,0.014975,0.779693
-2.039770,-0.001539,0.763179
-2.037269,-0.004428,0.760290
-2.034767,-0.004936,0.759782
-2.032266,-0.006876,0.757843
-2.029765,0.000523,0.765241
-2.027264,0.001163,0.765882
-2.024762,0.018738,0.783457
-2.022261,0.034638,0.799357
-2.019760,0.010592,0.775310
-2.017259,-0.004757,0.759961
-2.014757,0.014182,0.778900
-2.012256,0.004156,0.768875
-2.009755,-0.023359,0.741359
-2.007254,0.021532,0.786251
-2.004752,0.006965,0.771684
-2.002251,0.003066,0.767785
-1.999750,0.011688,0.776406
-1.997249,0.005930,0.770648
-1.994747,-0.021357,0.743362
-1.992246,-0.003682,0.761036
-1.989745,-0.003313,0.761405
-1.987244,-0.012068,0.752650
-1.984742,0.038157,0.802875
-1.982241,-0.019865,0.744853
-1.979740,-0.010975,0.753744
-1.977239,-0.016151,0.748567
-1.974737,-0.026636,0.738083
-1.972236,-0.004361,0.760358
-1.969735,-0.006217,0.758501
-1.967234,0.034708,0.799427
-1.964732,-0.005649,0.759070
-1.962231,-0.024141,0.740578
-1.959730,0.036373,0.801091
-1.957229,0.028008,0.792726
-1.954727,-0.005209,0.759510
-1.952226,-0.034166,0.730553
-1.949725,-0.010086,0.754633
-1.947224,-0.003537,0.761181
-1.944722,0.006262,0.770981
-1.942221,-0.005924,0.758794
-1.939720,0.010059,0.774777
-1.937219,0.008890,0.773608
-1.934717,-0.028370,0.736348
-1.932216,-0.021504,0.743215
-1.929715,-0.016811,0.747907
-1.927214,-0.011519,0.753199
-1.924712,-0.007272,0.757447
-1.922211,0.000283,0.765001
-1.919710,-0.068714,0.696004
-1.917209,-0.010367,0.754352
-1.914707,0.028184,0.792902
-1.912206,-0.024197,0.740521
-1.909705,0.021181,0.785899
-1.907204,0.007947,0.772665
-1.904702,-0.000658,0.764061
-1.902201,0.004139,0.768857
-1.899700,-0.035502,0.729217
-1.897199,-0.001918,0.762801
-1.894697,0.036384,0.801102
-1.892196,0.002231,0.766949
-1.889695,0.000939,0.765657
-1.887194,-0.016654,0.748065
-1.884692,-0.000699,0.764020
-1.882191,0.005271,0.769989
-1.879690,0.009672,0.774391
-1.877189,-0.008457,0.756262
-1.874687,-0.005364,0.759355
-1.872186,0.045905,0.810624
-1.869685,-0.051229,0.713490
-1.867184,0.050573,0.815291
-1.864682,0.007657,0.772376
-1.862181,0.022685,0.787404
-1.859680,-0.037750,0.726969
-1.857179,-0.013384,0.751334
-1.854677,-0.006308,0.758411
-1.852176,0.009589,0.774307
-1.849675,-0.037887,0.726832
-1.847174,0.010699,0.775417
-1.844672,-0.027512,0.737206
-1.842171,0.001501,0.766220
-1.839670,0.014798,0.779517
-1.837169,0.007419,0.772138
-1.834667,0.024559,0.789277
-1.832166,0.022822,0.787540
-1.829665,-0.014765,0.749953
-1.827164,0.005831,0.770550
-1.824662,-0.021422,0.743296
-1.822161,-0.029984,0.734735
-1.819660,0.020979,0.785697
-1.817159,0.000001,0.764720
-1.814657,-0.001246,0.763473
-1.812156,0.020668,0.785387
-1.809655,0.013488,0.778206
-1.807154,0.007944,0.772662
-1.804652,0.028361,0.793079
-1.802151,0.021091,0.785810
-1.799650,0.005439,0.770157
-1.797149,-0.015660,0.749058
-1.794647,-0.014780,0.749939
-1.792146,0.027042,0.791760
-1.789645,-0.036563,0.728156
-1.787144,-0.000555,0.764164
-1.784642,-0.044208,0.720511
-1.782141,0.023149,0.787868
-1.779640,0.019547,0.784266
-1.777139,0.000026,0.764745
-1.774637,-0.001607,0.763112
-1.772136,-0.056399,0.708320
-1.769635,0.013183,0.777902
-1.767134,-0.049733,0.714985
-1.764632,-0.052611,0.712108
-1.762131,0.001813,0.766532
-1.759630,-0.021515,0.743203
-1.757129,0.009334,0.774053
-1.754627,0.015357,0.780075
-1.752126,0.019457,0.784175
-1.749625,-0.015678,0.749040
-1.747124,0.010194,0.774912
-1.744622,0.002283,0.767001
-1.742121,0.018739,0.783457
-1.739620,0.012162,0.776881
-1.737119,0.020368,0.785086
-1.734617,-0.002993,0.761726
-1.732116,-0.003339,0.761379
-1.729615,0.022860,0.787579
-1.727114,-0.048173,0.716545
-1.724612,-0.011446,0.753272
-1.722111,-0.028822,0.735896
-1.719610,-0.008679,0.756040
-1.717109,0.014715,0.779433
-1.714607,0.018731,0.783449
-1.712106,-0.023023,0.741695
-1.709605,-0.010686,0.754033
-1.707104,0.003108,0.767827
-1.704602,-0.006621,0.758098
-1.702101,0.006846,0.771565
-1.699600,0.009072,0.773791
-1.697099,-0.021095,0.743623
-1.694597,-0.004011,0.760707
-1.692096,-0.048365,0.716354
-1.689595,0.025981,0.790700
-1.687094,-0.014270,0.750448
-1.684592,-0.027308,0.737410
-1.682091,-0.005760,0.758958
-1.679590,-0.032407,0.732311
-1.677089,-0.000473,0.764245
-1.674587,-0.012718,0.752000
-1.672086,0.049401,0.814119
-1.669585,0.025825,0.790543
-1.667084,-0.056639,0.708079
-1.664582,0.010011,0.774730
-1.662081,-0.031715,0.733003
-1.659580,-0.005786,0.758933
-1.657079,0.003729,0.768448
-1.654577,0.016962,0.781680
-1.652076,-0.006194,0.758525
-1.649575,0.035757,0.800475
-1.647074,-0.010910,0.753809
-1.644572,0.007429,0.772148
-1.642071,0.015079,0.779797
-1.639570,0.001932,0.766651
-1.637069,0.019984,0.784702
-1.634567,0.007332,0.772050
-1.632066,-0.017788,0.746931
-1.629565,-0.040953,0.723765
-1.627064,0.042160,0.806879
-1.624562,-0.013713,0.751005
-1.622061,0.002345,0.767063
-1.619560,0.012775,0.777493
-1.617059,0.002577,0.767295
-1.614557,-0.020523,0.744196
-1.612056,-0.010610,0.754109
-1.609555,-0.002833,0.761885
-1.607054,0.033549,0.798267
-1.604552,-0.019527,0.745192
-1.602051,0.017799,0.782518
-1.599550,0.007001,0.771719
-1.597049,-0.005305,0.759414
-1.594547,-0.023976,0.740742
-1.592046,-0.006445,0.758273
-1.589545,-0.001966,0.762752
-1.587044,-0.033332,0.731387
-1.584542,0.004359,0.769078
-1.582041,-0.018653,0.746066
-1.579540,-0.002138,0.762581
-1.577039,0.007627,0.772345
-1.574537,-0.020521,0.744197
-1.572036,-0.006539,0.758180
-1.569535,0.007941,0.772659
-1.567034,-0.041645,0.723074
-1.564532,0.023500,0.788219
-1.562031,0.054997,0.819715
-1.559530,0.021763,0.786482
-1.557029,-0.007163,0.757556
-1.554527,0.009723,0.774441
-1.552026,-0.023500,0.741218
-1.549525,0.042598,0.807316
-1.547024,0.021339,0.786057
-1.544522,0.017860,0.782579
-1.542021,-0.019868,0.744850
-1.539520,0.007258,0.771976
-1.537019,-0.012664,0.752054
-1.534517,-0.007064,0.757654
-1.532016,-0.012930,0.751788
-1.529515,-0.023268,0.741451
-1.527014,-0.020614,0.744104
-1.524512,-0.004761,0.759957
-1.522011,-0.038537,0.726181
-1.519510,0.013783,0.778501
-1.517009,-0.002672,0.762046
-1.514507,0.015860,0.780578
-1.512006,0.006117,0.770835
-1.509505,0.011212,0.775931
-1.507004,-0.033643,0.731075
-1.504502,-0.023144,0.741575
-1.502001,-0.010140,0.754579
-1.499500,0.002488,0.767206
-1.496998,0.025604,0.790323
-1.494497,-0.006578,0.758141
-1.491996,0.028617,0.793336
-1.489495,0.010785,0.775503
-1.486993,0.026634,0.791352
-1.484492,0.002880,0.767598
-1.481991,-0.014899,0.749819
-1.479490,-0.033604,0.731114
-1.476988,0.003527,0.768246
-1.474487,0.018568,0.783287
-1.471986,-0.006637,0.758081
-1.469485,-0.012267,0.752451
-1.466983,-0.007001,0.757717
-1.464482,-0.024875,0.739843
-1.461981,-0.011183,0.753535
-1.459480,-0.004100,0.760619
-1.456978,0.001040,0.765758
-1.454477,-0.001447,0.763272
-1.451976,0.013868,0.778586
-1.449475,0.002480,0.767198
-1.446973,0.041149,0.805868
-1.444472,0.007078,0.771796
-1.441971,0.040933,0.805652
-1.439470,-0.016403,0.748315
-1.436968,0.011944,0.776663
-1.434467,-0.005904,0.758815
-1.431966,0.013614,0.778332
-1.429465,0.013473,0.778191
-1.426963,-0.049588,0.715131
-1.424462,-0.030103,0.734616
-1.421961,-0.032688,0.732030
-1.419460,0.009115,0.773834
-1.416958,0.033350,0.798069
-1.414457,-0.007413,0.757305
-1.411956,0.018427,0.783145
-1.409455,0.012375,0.777094
-1.406953,-0.023855,0.740863
-1.404452,0.009016,0.773735
-1.401951,-0.017056,0.747662
-1.399450,0.034395,0.799114
-1.396948,-0.000739,0.763980
-1.394447,0.037111,0.801830
-1.391946,-0.009642,0.755076
-1.389445,0.013371,0.778089
-1.386943,-0.001424,0.763294
-1.384442,-0.045866,0.718852
-1.381941,-0.022279,0.742440
-1.379440,0.013894,0.778613
-1.376938,-0.001245,0.763473
-1.374437,-0.025377,0.739341
-1.371936,-0.014209,0.750510
-1.369435,0.005660,0.770379
-1.366933,-0.022526,0.742193
-1.364432,0.022116,0.786834
-1.361931,-0.014534,0.750185
-1.359430,0.041032,0.805751
-1.356928,-0.024496,0.740223
-1.354427,0.004518,0.769237
-1.351926,-0.034503,0.730215
-1.349425,-0.016415,0.748304
-1.346923,-0.013457,0.751261
-1.344422,0.009104,0.773822
-1.341921,0.021371,0.786090
-1.339420,0.006816,0.771535
-1.336918,-0.008463,0.756256
-1.334417,0.018499,0.783217
-1.331916,0.018122,0.782840
-1.329415,0.002727,0.767445
-1.326913,0.012958,0.777677
-1.324412,0.009364,0.774082
-1.321911,-0.022388,0.742330
-1.319410,0.017230,0.781949
-1.316908,-0.014908,0.749811
-1.314407,-0.013699,0.751019
-1.311906,0.004014,0.768732
-1.309405,-0.006975,0.757743
-1.306903,-0.002990,0.761728
-1.304402,0.013505,0.778224
-1.301901,0.023746,0.788465
-1.299400,-0.004491,0.760228
-1.296898,0.007433,0.772152
-1.294397,-0.005406,0.759313
-1.291896,0.005208,0.769927
-1.289395,0.009981,0.774699
-1.286893,-0.013993,0.750725
-1.284392,0.006234,0.770953
-1.281891,0.013635,0.778354
-1.279390,0.002094,0.766812
-1.276888,0.039240,0.803958
-1.274387,-0.013805,0.750914
-1.271886,-0.016719,0.747999
-1.269385,-0.039694,0.725024
-1.266883,0.020653,0.785372
-1.264382,0.019669,0.784387
-1.261881,-0.001812,0.762906
-1.259380,0.020381,0.785100
-1.256878,0.004167,0.768886
-1.254377,0.006596,0.771315
-1.251876,0.002562,0.767281
-1.249375,0.009980,0.774698
-1.246873,0.002306,0.767025
-1.244372,0.063228,0.827947
-1.241871,-0.026465,0.738254
-1.239370,-0.042063,0.722655
-1.236868,-0.025875,0.738843
-1.234367,-0.024801,0.739917
-1.231866,-0.009836,0.754882
-1.229365,-0.003822,0.760897
-1.226863,-0.004957,0.759761
-1.224362,0.012280,0.776998
-1.221861,0.008830,0.773549
-1.219360,0.017041,0.781759
-1.216858,0.040338,0.805057
-1.214357,0.027744,0.792462
-1.211856,-0.029109,0.735609
-1.209355,-0.052830,0.711888
-1.206853,0.020459,0.785178
-1.204352,-0.041640,0.723079
-1.201851,0.001514,0.766233
-1.199350,0.000805,0.765523
-1.196848,0.050521,0.815240
-1.194347,-0.001570,0.763148
-1.191846,-0.011508,0.753210
-1.189345,0.005349,0.770068
-1.186843,0.005576,0.770294
-1.184342,0.001589,0.766307
-1.181841,-0.013805,0.750913
-1.179340,-0.027733,0.736985
-1.176838,0.007180,0.771898
-1.174337,-0.030462,0.734257
-1.171836,-0.023414,0.741304
-1.169335,0.030197,0.794916
-1.166833,-0.009502,0.755216
-1.164332,-0.003183,0.761535
-1.161831,0.020412,0.785130
-1.159330,-0.006808,0.757911
-1.156828,0.023350,0.788069
-1.154327,-0.007827,0.756891
-1.151826,0.022974,0.787693
-1.149325,0.014276,0.778994
-1.146823,-0.004832,0.759886
-1.144322,-0.019638,0.745081
-1.141821,-0.023662,0.741057
-1.139320,-0.006126,0.758592
-1.136818,-0.009939,0.754780
-1.134317,-0.009270,0.755448
-1.131816,0.022311,0.787029
-1.129315,-0.006753,0.757966
-1.126813,0.025943,0.790662
-1.124312,-0.012059,0.752659
-1.121811,0.022062,0.786780
-1.119310,-0.011847,0.752872
-1.116808,0.004005,0.768724
-1.114307,0.022020,0.786739
-1.111806,-0.009391,0.755328
-1.109305,-0.009942,0.754777
-1.106803,0.045445,0.810163
-1.104302,0.021572,0.786291
-1.101801,-0.009800,0.754919
-1.099300,0.014721,0.779439
-1.096798,-0.008168,0.756551
-1.094297,0.016012,0.780731
-1.091796,0.032117,0.796836
-1.089295,-0.036397,0.728322
-1.086793,0.023339,0.788057
-1.084292,0.033073,0.797791
-1.081791,0.001077,0.765795
-1.079290,0.039612,0.804331
-1.076788,0.003525,0.768243
-1.074287,-0.028063,0.736656
-1.071786,-0.049757,0.714961
-1.069285,-0.007563,0.757155
-1.066783,0.016186,0.780905
-1.064282,0.007200,0.771919
-1.061781,0.009382,0.774101
-1.059280,-0.013091,0.751628
-1.056778,0.003267,0.767985
-1.054277,-0.037172,0.727547
-1.051776,-0.017242,0.747477
-1.049275,-0.018574,0.746145
-1.046773,0.011790,0.776508
-1.044272,-0.000321,0.764397
-1.041771,-0.026212,0.738506
-1.039270,-0.000216,0.764502
-1.036768,-0.015648,0.749071
-1.034267,-0.015123,0.749595
-1.031766,0.019602,0.784321
-1.029265,0.002573,0.767291
-1.026763,0.009036,0.773755
-1.024262,0.020052,0.784771
-1.021761,0.004089,0.768807
-1.019260,0.012496,0.777214
-1.016758,0.015492,0.780211
-1.014257,0.026554,0.791273
-1.011756,0.010794,0.775513
-1.009255,0.032035,0.796754
-1.006753,0.000513,0.765231
-1.004252,-0.001086,0.763633
-1.001751,0.038593,0.803312
-0.999250,-0.011562,0.753156
-0.996748,-0.000065,0.764654
-0.994247,0.020866,0.785585
-0.991746,0.003398,0.768117
-0.989245,0.031870,0.796588
-0.986743,0.023458,0.788177
-0.984242,0.006614,0.771332
-0.981741,-0.017641,0.747077
-0.979240,0.012855,0.777573
-0.976738,-0.031363,0.733355
-0.974237,0.005546,0.770264
-0.971736,0.018339,0.783057
-0.969235,0.004833,0.769551
-0.966733,0.019955,0.784673
-0.964232,0.046250,0.810968
-0.961731,0.020959,0.785677
-0.959230,0.006055,0.770773
-0.956728,0.014555,0.779274
-0.954227,0.009652,0.774370
-0.951726,-0.029823,0.734895
-0.949225,-0.009446,0.755273
-0.946723,0.027781,0.792499
-0.944222,-0.000989,0.763730
-0.941721,0.013212,0.777930
-0.939220,-0.022831,0.741887
-0.936718,0.001464,0.766182
-0.934217,0.013617,0.778336
-0.931716,-0.030885,0.733834
-0.929215,0.007885,0.772603
-0.926713,-0.004125,0.760594
-0.924212,-0.021312,0.743406
-0.921711,-0.000851,0.763867
-0.919210,-0.043016,0.721703
-0.916708,-0.048271,0.716447
-0.914207,-0.026697,0.738021
-0.911706,-0.022469,0.742249
-0.909205,-0.026609,0.738109
-0.906703,-0.039140,0.725579
-0.904202,0.006538,0.771257
-0.901701,-0.036163,0.728556
-0.899200,0.002500,0.767219
-0.896698,0.017854,0.782572
-0.894197,-0.000051,0.764668
-0.891696,0.002112,0.766831
-0.889195,-0.008578,0.756140
-0.886693,-0.033633,0.731085
-0.884192,-0.000994,0.763725
-0.881691,0.021795,0.786514
-0.879190,0.039430,0.804149
-0.876688,-0.009759,0.754960
-0.874187,-0.036914,0.727804
-0.871686,0.003773,0.768492
-0.869185,0.008535,0.773254
-0.866683,-0.005148,0.759570
-0.864182,-0.026062,0.738657
-0.861681,0.045920,0.810639
-0.859180,-0.053524,0.711195
-0.856678,-0.011568,0.753150
-0.854177,-0.029980,0.734739
-0.851676,-0.014430,0.750289
-0.849175,0.007210,0.771929
-0.846673,0.003131,0.767850
-0.844172,-0.016122,0.748596
-0.841671,0.017626,0.782344
-0.839170,0.014118,0.778837
-0.836668,0.014685,0.779404
-0.834167,-0.009655,0.755063
-0.831666,0.023786,0.788505
-0.829165,0.014988,0.779706
-0.826663,0.056909,0.821628
-0.824162,0.024124,0.788842
-0.821661,0.026244,0.790962
-0.819160,0.001202,0.765920
-0.816658,-0.029226,0.735493
-0.814157,-0.008421,0.756298
-0.811656,-0.017190,0.747529
-0.809155,-0.012793,0.751925
-0.806653,0.012593,0.777311
-0.804152,-0.012630,0.752089
-0.801651,-0.020305,0.744414
-0.799150,-0.009285,0.755433
-0.796648,-0.003650,0.761069
-0.794147,0.009285,0.774004
-0.791646,-0.021610,0.743109
-0.789145,0.007198,0.771917
-0.786643,0.001770,0.766488
-0.784142,0.030042,0.794761
-0.781641,-0.004836,0.759883
-0.779140,-0.003051,0.761668
-0.776638,-0.026571,0.738147
-0.774137,-0.031423,0.733295
-0.771636,0.007044,0.771762
-0.769135,-0.005659,0.759059
-0.766633,0.011427,0.776145
-0.764132,-0.020249,0.744469
-0.761631,0.043293,0.808011
-0.759130,0.002773,0.767491
-0.756628,0.023751,0.788469
-0.754127,-0.005147,0.759571
-0.751626,-0.003686,0.761032
-0.749125,0.015653,0.780372
-0.746623,0.012607,0.777325
-0.744122,-0.025412,0.739307
-0.741621,-0.034768,0.729951
-0.739120,-0.024904,0.739814
-0.736618,-0.032115,0.732603
-0.734117,0.001351,0.766070
-0.731616,-0.009329,0.755390
-0.729115,-0.008348,0.756371
-0.726613,-0.030872,0.733846
-0.724112,0.017684,0.782402
-0.721611,0.009968,0.774686
-0.719110,-0.002033,0.762685
-0.716608,0.023164,0.787883
-0.714107,-0.019825,0.744893
-0.711606,0.009407,0.774126
-0.709105,0.007904,0.772623
-0.706603,0.007923,0.772641
-0.704102,-0.016542,0.748176
-0.701601,0.007414,0.772133
-0.699100,-0.011680,0.753039
-0.696598,-0.020335,0.744383
-0.694097,-0.027295,0.737424
-0.691596,0.023542,0.788260
-0.689095,-0.019189,0.745529
-0.686593,-0.003922,0.760796
-0.684092,-0.027417,0.737301
-0.681591,-0.006740,0.757978
-0.679090,-0.073316,0.691403
-0.676588,-0.024657,0.740062
-0.674087,-0.032357,0.732361
-0.671586,-0.023012,0.741707
-0.669085,-0.004838,0.759881
-0.666583,-0.007380,0.757338
-0.664082,0.044107,0.808825
-0.661581,-0.012970,0.751748
-0.659080,-0.005672,0.759047
-0.656578,-0.035598,0.729120
-0.654077,-0.010829,0.753890
-0.651576,-0.030351,0.734368
-0.649075,0.000687,0.765406
-0.646573,0.019351,0.784070
-0.644072,0.009170,0.773889
-0.641571,-0.015893,0.748826
-0.639070,-0.036987,0.727731
-0.636568,0.033119,0.797837
-0.634067,0.046503,0.811222
-0.631566,0.002733,0.767452
-0.629065,-0.022455,0.742264
-0.626563,0.027170,0.791889
-0.624062,-0.013444,0.751275
-0.621561,-0.010657,0.754061
-0.619060,0.020107,0.784825
-0.616558,-0.031422,0.733296
-0.614057,-0.044387,0.720331
-0.611556,0.009543,0.774261
-0.609055,0.009090,0.773809
-0.606553,0.002158,0.766877
-0.604052,0.011267,0.775985
-0.601551,0.024550,0.789268
-0.599050,0.022014,0.786732
-0.596548,-0.012897,0.751821
-0.594047,0.018373,0.783092
-0.591546,0.003930,0.768648
-0.589045,-0.011468,0.753251
-0.586543,-0.027069,0.737649
-0.584042,0.014676,0.779394
-0.581541,-0.008022,0.756697
-0.579040,0.001053,0.765772
-0.576538,-0.017987,0.746731
-0.574037,-0.035172,0.729547
-0.571536,0.003892,0.768611
-0.569035,-0.001410,0.763309
-0.566533,0.027199,0.791917
-0.564032,0.018186,0.782904
-0.561531,0.023893,0.788612
-0.559030,-0.016988,0.747731
-0.556528,-0.021240,0.743479
-0.554027,-0.028788,0.735930
-0.551526,0.011296,0.776015
-0.549025,0.063268,0.827986
-0.546523,0.016504,0.781223
-0.544022,-0.017536,0.747182
-0.541521,0.018978,0.783697
-0.539020,-0.025595,0.739123
-0.536518,-0.032313,0.732406
-0.534017,0.016274,0.780993
-0.531516,-0.017646,0.747072
-0.529015,0.007168,0.771886
-0.526513,0.031906,0.796624
-0.524012,0.009099,0.773818
-0.521511,0.021088,0.785807
-0.519010,-0.036426,0.728292
-0.516508,0.015006,0.779725
-0.514007,0.048510,0.813228
-0.511506,0.012275,0.776994
-0.509005,-0.034953,0.729765
-0.506503,-0.004608,0.760110
-0.504002,-0.011341,0.753377
-0.501501,0.008689,0.773407
-0.498999,0.009347,0.774065
-0.496498,0.009198,0.773917
-0.493997,-0.008252,0.756466
-0.491496,-0.013594,0.751125
-0.488994,-0.013374,0.751344
-0.486493,0.019362,0.784080
-0.483992,-0.042034,0.722685
-0.481491,-0.004702,0.760016
-0.478989,0.006133,0.770852
-0.476488,-0.014807,0.749911
-0.473987,0.010825,0.775544
-0.471486,-0.001618,0.763101
-0.468984,-0.021284,0.743434
-0.466483,0.003660,0.768379
-0.463982,-0.006083,0.758635
-0.461481,-0.009298,0.755421
-0.458979,-0.016136,0.748583
-0.456478,0.001394,0.766112
-0.453977,-0.041878,0.722841
-0.451476,-0.009036,0.755683
-0.448974,-0.012330,0.752389
-0.446473,-0.020686,0.744033
-0.443972,0.014806,0.779524
-0.441471,-0.016656,0.748062
-0.438969,0.012264,0.776982
-0.436468,0.022136,0.786855
-0.433967,-0.003558,0.761160
-0.431466,0.006302,0.771020
-0.428964,0.014507,0.779225
-0.426463,-0.001837,0.762882
-0.423962,0.012269,0.776988
-0.421461,-0.028640,0.736078
-0.418959,0.025189,0.789907
-0.416458,-0.022447,0.742271
-0.413957,-0.041485,0.723233
-0.411456,0.031406,0.796125
-0.408954,-0.001423,0.763296
-0.406453,0.010183,0.774902
-0.403952,-0.008240,0.756478
-0.401451,-0.023151,0.741568
-0.398949,-0.069708,0.695011
-0.396448,0.014207,0.778925
-0.393947,-0.006503,0.758215
-0.391446,-0.004477,0.760242
-0.388944,0.009201,0.773919
-0.386443,-0.032197,0.732522
